70,customer,offer,"2015-01-21 23:46:36","{""info"":{""offer_details"":{""id"":""42"",""user_id"":""70"",""name"":""mac"",""info"":""$677 Off, for all"",""cashback"":""677"",""terms"":""for all"",""qty_available"":""3"",""qty_perperson"":""4"",""expirydate"":""2015-01-16 00:00:00"",""passcode"":""123"",""category"":""ios"",""datecreated"":""2015-01-11 22:56:30"",""datemodified"":""0000-00-00 00:00:00"",""cpc"":""0"",""total_cost"":""0"",""balance_required"":""2132.55"",""icheksettings_id"":""0"",""status"":null,""title"":null,""business_logo_url"":null,""info_short"":null,""url"":null,""address"":null,""city"":null,""state"":null,""pincode"":null,""lat"":null,""long"":null,""phone"":""0"",""mobile"":""0"",""fax"":null,""paypalid"":null,""paypal_balance"":""0"",""facebookid"":null,""business_img_url1"":null,""business_img_url2"":null,""business_img_url3"":null,""business_img_url4"":null,""business_img_url5"":null,""business_img_url6"":null,""username"":"""",""business_name"":"""",""display_name"":"""",""location"":""hyd"",""business_id"":null,""merchant_id"":""70"",""offer_id"":""24"",""reddemed_count"":""0"",""customer_redemed_count"":""0""},""offer_status"":""Avaible""}}"
70,customer,deletesavedoffer,"2015-01-22 
00:08:42","{""info"":""Saved Offer Deleted sucessfully ""}"
