43,Customer,Login,2015-04-15,08:47:09,1.14
43,Customer,Logout,2015-04-15,08:07:11,0
44,Merchant,Login,2015-04-15,08:52:11,1.14
44,Merchant,Logout,2015-04-15,08:33:20,0
43,Customer,Login,2015-04-15,08:56:20,1.14
43,Customer,Logout,2015-04-15,08:19:23,0
44,Merchant,Login,2015-04-15,08:34:23,1.14
44,Merchant,Logout,2015-04-15,08:20:25,0
43,Customer,Login,2015-04-15,08:32:25,1.14
43,Customer,Logout,2015-04-15,08:57:27,0
11,Customer,Login,2015-04-15,08:08:28,1.14
11,Customer,Logout,2015-04-15,08:15:36,0
44,Merchant,Login,2015-04-15,08:33:36,1.14
44,Merchant,Logout,2015-04-15,08:14:54,0
11,Customer,Login,2015-04-15,08:20:54,1.14
11,Customer,Logout,2015-04-15,08:41:54,0
44,Merchant,Login,2015-04-15,08:44:54,1.14
44,Merchant,Logout,2015-04-15,08:09:57,0
11,Customer,Login,2015-04-15,08:14:57,1.14
11,Customer,Logout,2015-04-15,09:08:01,0
44,Merchant,Login,2015-04-15,09:12:01,1.14
4,Merchant,Login,2015-04-15,11:29:21,1.14
4,Merchant,Login,2015-04-15,11:41:36,1.14
4,Merchant,Login,2015-04-15,11:54:40,1.14
4,Merchant,Login,2015-04-15,11:53:46,1.14
4,Merchant,Logout,2015-04-15,11:01:49,0
2,Customer,Login,2015-04-15,11:15:50,1.14
2,Customer,Logout,2015-04-15,11:22:51,0
2,Customer,Login,2015-04-15,11:50:55,1.14
2,Customer,Logout,2015-04-15,11:54:55,0
6,Customer,Login,2015-04-15,11:07:56,1.14
6,Customer,Logout,2015-04-15,11:47:56,0
6,Customer,Login,2015-04-15,11:50:56,1.14
4,Merchant,Login,2015-04-15,11:50:56,1.14
6,Customer,Logout,2015-04-15,11:58:56,0
2,Customer,Login,2015-04-15,11:09:57,1.14
2,Customer,Logout,2015-04-15,11:21:58,0
7,Customer,Login,2015-04-15,11:48:58,1.14
7,Customer,Login,2015-04-15,12:14:01,1.14
4,Merchant,Login,2015-04-15,12:53:07,1.14
4,Merchant,Login,2015-04-15,12:29:08,1.14
7,Customer,Login,2015-04-15,12:44:09,1.14
4,Merchant,Login,2015-04-15,12:13:10,1.14
4,Merchant,Login,2015-04-15,12:19:11,1.14
2,Customer,Login,2015-04-15,12:03:12,1.14
2,Customer,Logout,2015-04-15,12:14:12,0
4,Merchant,Login,2015-04-15,12:28:12,1.14
