11,Customer,Login,2015-09-30,06:27:09,1.0
11,Customer,Login,2015-09-30,06:48:11,1.0
11,Customer,Login,2015-09-30,09:41:53,1.0
116,Merchant,Login,2015-09-30,09:21:55,1.0
116,Merchant,Login,2015-09-30,11:40:01,1.0
11,Customer,Login,2015-09-30,11:52:12,1.0
11,Customer,Login,2015-09-30,11:41:19,1.0
116,Merchant,Login,2015-09-30,11:43:20,1.0
11,Customer,Login,2015-09-30,11:41:22,1.0
117,Customer,Login,2015-09-30,11:41:40,1.0
117,Customer,Login,2015-09-30,11:38:42,1.0
116,Merchant,Login,2015-09-30,11:02:47,1.0
20,Customer,Login,2015-09-30,11:32:47,1.0
6,Customer,Login,2015-09-30,11:58:54,1.0
6,Customer,Login,2015-09-30,12:45:00,1.0
4,Merchant,Login,2015-09-30,12:19:01,1.0
4,Merchant,Login,2015-09-30,12:20:14,1.0
118,Customer,Login,2015-09-30,15:26:12,5.0.1
119,Merchant,Login,2015-09-30,15:56:24,5.0.1
103,Customer,Login,2015-09-30,15:20:25,5.0.1
104,Merchant,Login,2015-09-30,15:40:25,5.0.1
6,Customer,Login,2015-09-30,15:39:27,5.0.1
111,Merchant,Login,2015-09-30,15:12:31,5.0.1
104,Merchant,Login,2015-09-30,15:48:31,5.0.1
104,Merchant,Login,2015-09-30,15:05:36,5.0.1
120,Merchant,Login,2015-09-30,15:15:38,5.0.1
6,Customer,Login,2015-09-30,15:24:39,5.0.1
6,Customer,Login,2015-09-30,15:05:41,5.0.1
121,Customer,Login,2015-09-30,15:32:45,5.0.1
122,Customer,Login,2015-09-30,15:09:48,5.0.1
123,Customer,Login,2015-09-30,15:42:51,5.0.1
4,Merchant,Login,2015-09-30,15:01:55,5.0.1
124,Customer,Login,2015-09-30,16:34:01,5.0.1
124,Customer,Login,2015-09-30,16:33:04,5.0.1
4,Merchant,Login,2015-09-30,16:56:04,5.0.1
6,Customer,Login,2015-09-30,16:42:06,5.0.1
124,Customer,Login,2015-09-30,16:06:07,5.0.1
125,Customer,Login,2015-09-30,16:30:08,5.0.1
6,Customer,Login,2015-09-30,16:02:10,5.0.1
124,Customer,Login,2015-09-30,16:27:16,5.0.1
119,Merchant,Login,2015-09-30,16:51:29,5.0.1
6,Customer,Login,2015-09-30,16:17:31,5.0.1
126,Customer,Login,2015-09-30,16:10:35,5.0.1
126,Customer,Login,2015-09-30,16:10:38,5.0.1
126,Customer,Login,2015-09-30,16:41:43,5.0.1
119,Merchant,Login,2015-09-30,16:21:45,5.0.1
6,Customer,Login,2015-09-30,16:49:46,5.0.1
126,Customer,Login,2015-09-30,16:38:47,5.0.1
6,Customer,Login,2015-09-30,16:53:49,5.0.1
6,Customer,Login,2015-09-30,16:44:52,5.0.1
6,Customer,Login,2015-09-30,16:47:55,5.0.1
126,Customer,Login,2015-09-30,16:41:56,5.0.1
22,Merchant,Login,2015-09-30,16:07:59,1.0
118,Customer,Login,2015-09-30,17:10:00,5.0.1
6,Customer,Login,2015-09-30,17:55:02,5.0.1
119,Merchant,Login,2015-09-30,17:57:12,5.0.1
6,Customer,Login,2015-09-30,17:27:25,5.0.1
6,Customer,Login,2015-09-30,17:17:36,5.0.1
6,Customer,Login,2015-09-30,17:13:43,5.0.1
6,Customer,Login,2015-09-30,18:20:02,5.0.1
126,Customer,Login,2015-09-30,18:11:04,5.0.1
127,Customer,Login,2015-09-30,18:31:13,5.0.1
127,Customer,Login,2015-09-30,18:06:19,5.0.1
119,Merchant,Login,2015-09-30,18:07:21,5.0.1
127,Customer,Login,2015-09-30,18:33:24,5.0.1
127,Customer,Login,2015-09-30,18:25:27,5.0.1
119,Merchant,Login,2015-09-30,18:13:29,1.0
119,Merchant,Login,2015-09-30,18:09:31,1.0
119,Merchant,Login,2015-09-30,18:51:32,1.0
4,Merchant,Login,2015-09-30,18:41:37,5.0.1
119,Merchant,Login,2015-09-30,18:36:39,1.0
4,Merchant,Login,2015-09-30,18:22:44,5.0.1
6,Customer,Login,2015-09-30,18:49:55,5.0.1
4,Merchant,Login,2015-09-30,19:24:00,5.0.1
4,Merchant,Login,2015-09-30,19:35:04,5.0.1
6,Customer,Login,2015-09-30,19:38:04,5.0.1
6,Customer,Login,2015-09-30,19:54:12,5.0.1
6,Customer,Login,2015-09-30,19:29:14,5.0.1
119,Merchant,Login,2015-09-30,19:36:17,5.0.1
4,Merchant,Login,2015-09-30,19:09:20,5.0.1
4,Merchant,Login,2015-09-30,19:23:21,5.0.1
128,Customer,Login,2015-09-30,19:36:26,5.0.1
128,Customer,Login,2015-09-30,19:34:36,5.0.1
119,Merchant,Login,2015-09-30,19:08:42,5.0.1
129,Customer,Login,2015-09-30,19:54:50,5.0.1
4,Merchant,Login,2015-09-30,20:24:11,5.0.1
