40,Customer,Login,2015-02-07,11:00:12
40,Customer,Logout,2015-02-07,11:04:41
5,Merchant,Login,2015-02-07,11:09:46
5,Merchant,Login,2015-02-07,11:18:48
5,Merchant,Login,2015-02-07,11:01:54
5,Merchant,Login,2015-02-07,12:45:28
5,Merchant,Login,2015-02-07,12:31:31
5,Merchant,Login,2015-02-07,12:02:38
5,Merchant,Login,2015-02-07,12:32:39
5,Merchant,Login,2015-02-07,12:34:42
5,Merchant,Login,2015-02-07,12:29:44
5,Merchant,Login,2015-02-07,12:13:46
5,Merchant,Login,2015-02-07,12:38:49
5,Merchant,Login,2015-02-07,12:24:59
5,Merchant,Login,2015-02-07,13:48:01
40,Customer,Login,2015-02-07,13:41:25
40,Customer,Login,2015-02-07,13:22:26
40,Customer,Login,2015-02-07,13:14:28
40,Customer,Logout,2015-02-07,13:21:58
