71,customer,offer,"2015-01-21 23:46:32","{""info"":{""offer_details"":{""id"":""43"",""user_id"":""71"",""name"":""ios"",""info"":""$999.99 Off, offer"",""cashback"":""999.99"",""terms"":""offer"",""qty_available"":""2"",""qty_perperson"":""2"",""expirydate"":""2015-01-13 00:00:00"",""passcode"":""123"",""category"":""abd"",""datecreated"":""2015-01-11 22:57:35"",""datemodified"":""0000-00-00 00:00:00"",""cpc"":""0"",""total_cost"":""0"",""balance_required"":""2099.98"",""icheksettings_id"":""0"",""status"":null,""title"":null,""business_logo_url"":null,""info_short"":null,""url"":null,""address"":null,""city"":null,""state"":null,""pincode"":null,""lat"":null,""long"":null,""phone"":""0"",""mobile"":""0"",""fax"":null,""paypalid"":null,""paypal_balance"":""0"",""facebookid"":null,""business_img_url1"":null,""business_img_url2"":null,""business_img_url3"":null,""business_img_url4"":null,""business_img_url5"":null,""business_img_url6"":null,""username"":"""",""business_name"":"""",""display_name"":"""",""location"":""hyd"",""business_id"":null,""merchant_id"":""71"",""offer_id"":""23"",""reddemed_count"":""0"",""customer_redemed_count"":""0""},""offer_status"":""Avaible""}}"
71,customer,deletesavedoffer,"2015-01-22 
00:08:45","{""info"":""Saved Offer Deleted sucessfully ""}"
