6,Customer,Login,2016-04-18,14:08:02,1.3.0
4,Merchant,Login,2016-04-18,14:52:08,1.3.1
6,Customer,Login,2016-04-18,14:32:13,1.3.1
6,Customer,Login,2016-04-18,14:15:17,1.3.1
177,Customer,Login,2016-04-18,14:00:22,1.3.1
6,Customer,Login,2016-04-18,14:46:24,1.3.1
4,Merchant,Login,2016-04-18,14:45:29,1.3.1
6,Customer,Login,2016-04-18,14:50:33,1.3.1
4,Merchant,Login,2016-04-18,14:08:40,1.3.1
6,Customer,Login,2016-04-18,14:00:41,1.3.1
4,Merchant,Login,2016-04-18,14:54:50,1.3.1
4,Merchant,Login,2016-04-18,14:30:57,1.3.1
6,Customer,Login,2016-04-18,14:32:59,1.3.1
6,Customer,Login,2016-04-18,15:19:06,1.3.1
6,Customer,Login,2016-04-18,15:08:10,1.3.1
4,Merchant,Login,2016-04-18,15:08:12,1.3.1
66,Merchant,Login,2016-04-18,15:53:18,1.3.1
66,Merchant,Login,2016-04-18,15:01:24,1.3.1
66,Merchant,Login,2016-04-18,15:01:27,1.3.1
66,Merchant,Login,2016-04-18,15:48:48,1.3.1
66,Merchant,Login,2016-04-18,16:45:00,1.3.1
66,Merchant,Login,2016-04-18,16:09:04,1.3.1
66,Merchant,Login,2016-04-18,16:02:57,1.3.1
177,Customer,Login,2016-04-18,16:20:59,1.3.1
66,Merchant,Login,2016-04-18,17:50:12,1.3.1
178,Customer,Login,2016-04-18,17:16:17,1.3.1
66,Merchant,Login,2016-04-18,17:53:29,1.3.1
66,Merchant,Login,2016-04-18,17:07:51,1.3.1
66,Merchant,Login,2016-04-18,18:52:02,1.3.1
66,Merchant,Login,2016-04-18,18:21:12,1.3.1
66,Merchant,Login,2016-04-18,18:33:17,1.3.1
66,Merchant,Login,2016-04-18,18:24:35,1.3.1
66,Merchant,Login,2016-04-18,18:42:46,1.3.1
66,Merchant,Login,2016-04-18,18:51:49,1.3.1
66,Merchant,Login,2016-04-18,18:28:58,1.3.1
6,Customer,Login,2016-04-18,19:37:03,1.3.1
6,Customer,Login,2016-04-18,19:26:16,1.3.1
20,Customer,Login,2016-04-18,19:30:22,1.3.1
6,Customer,Login,2016-04-18,21:46:06,1.3.1
6,Customer,Login,2016-04-18,21:46:12,1.3.1
6,Customer,Login,2016-04-18,21:01:20,1.3.1
20,Customer,Login,2016-04-18,21:26:23,1.3.1
6,Customer,Login,2016-04-18,21:21:24,1.3.1
66,Merchant,Login,2016-04-18,21:27:33,1.3.1
66,Merchant,Login,2016-04-18,21:52:48,1.3.1
6,Customer,Login,2016-04-18,21:09:53,1.3.1
