6,Customer,Login,2015-09-23,12:38:36,1.0
6,Customer,Login,2015-09-23,13:59:23,1.0
6,Customer,Login,2015-09-23,13:45:37,1.0
6,Customer,Login,2015-09-23,13:21:43,1.0
6,Customer,Login,2015-09-23,14:48:04,1.0
6,Customer,Login,2015-09-23,14:06:16,1.0
6,Customer,Login,2015-09-23,14:16:32,1.0
6,Customer,Login,2015-09-23,15:09:13,1.0
6,Customer,Login,2015-09-23,16:10:09,1.0
4,Merchant,Login,2015-09-23,16:35:09,1.0
4,Merchant,Login,2015-09-23,16:07:11,1.0
6,Customer,Login,2015-09-23,16:05:30,1.0
6,Customer,Login,2015-09-23,16:33:32,1.0
6,Customer,Login,2015-09-23,16:48:40,1.0
6,Customer,Login,2015-09-23,16:31:46,1.0
6,Customer,Login,2015-09-23,17:03:21,1.0
6,Customer,Login,2015-09-23,17:29:25,1.0
6,Customer,Login,2015-09-23,17:13:35,1.0
6,Customer,Login,2015-09-23,17:28:38,1.0
6,Customer,Login,2015-09-23,17:19:41,1.0
6,Customer,Login,2015-09-23,17:08:46,1.0
98,Customer,Login,2015-09-23,17:53:51,1.0
6,Customer,Login,2015-09-23,17:30:55,1.0
4,Merchant,Login,2015-09-23,18:44:06,1.0
6,Customer,Login,2015-09-23,18:57:14,1.0
6,Customer,Login,2015-09-23,18:25:24,1.0
6,Customer,Login,2015-09-23,18:14:28,1.0
6,Customer,Login,2015-09-23,18:33:28,1.0
6,Customer,Login,2015-09-23,18:58:28,1.0
6,Customer,Login,2015-09-23,18:21:29,1.0
110,Merchant,Login,2015-09-23,18:13:31,1.0
83,Merchant,Login,2015-09-23,18:17:41,1.0
111,Merchant,Login,2015-09-23,18:12:44,1.0
111,Merchant,Login,2015-09-23,19:13:30,1.0
111,Merchant,Login,2015-09-23,19:51:36,1.0
111,Merchant,Login,2015-09-23,20:59:06,1.0
111,Merchant,Login,2015-09-23,20:46:10,1.0
111,Merchant,Login,2015-09-23,20:13:15,1.0
111,Merchant,Login,2015-09-23,20:17:23,1.0
111,Merchant,Login,2015-09-23,20:31:31,1.0
111,Merchant,Login,2015-09-23,20:35:40,1.0
111,Merchant,Login,2015-09-23,20:54:42,1.0
111,Merchant,Login,2015-09-23,20:21:46,1.0
111,Merchant,Login,2015-09-23,20:18:53,1.0
111,Merchant,Login,2015-09-23,20:47:56,1.0
6,Customer,Login,2015-09-23,20:19:57,1.0
