22,customer,deletesavedoffer,"2015-01-27 
21:37:48","{""info"":""Saved Offer Deleted sucessfully ""}"
22,customer,deletesavedoffer,"2015-01-27 
21:38:48","{""info"":""Saved Offer Deleted sucessfully ""}"
