65,Customer,Login,2016-01-04,02:10:01,1.0.7
4,Merchant,Login,2016-01-04,10:08:30,1.1.2
145,Merchant,Login,2016-01-04,10:36:30,1.1.2
145,Merchant,Login,2016-01-04,10:41:33,1.1.2
145,Merchant,Login,2016-01-04,10:52:38,1.1.2
145,Merchant,Login,2016-01-04,10:03:42,1.1.2
145,Merchant,Login,2016-01-04,10:38:42,1.1.2
145,Merchant,Login,2016-01-04,10:36:47,1.1.2
145,Merchant,Login,2016-01-04,10:06:55,1.1.2
145,Merchant,Login,2016-01-04,11:49:04,1.1.2
145,Merchant,Login,2016-01-04,11:16:06,1.1.2
145,Merchant,Login,2016-01-04,11:18:36,1.1.2
145,Merchant,Login,2016-01-04,11:15:45,1.1.2
145,Merchant,Login,2016-01-04,11:51:46,1.1.2
6,Customer,Login,2016-01-04,11:02:56,1.1.2
143,Customer,Login,2016-01-04,12:27:23,1.1.2
11,Customer,Login,2016-01-04,12:48:29,1.0.9
143,Customer,Login,2016-01-04,12:55:33,1.1.2
143,Customer,Login,2016-01-04,12:42:41,1.1.2
143,Customer,Login,2016-01-04,12:46:48,1.1.2
20,Customer,Login,2016-01-04,12:46:54,1.1.2
20,Customer,Login,2016-01-04,13:23:06,1.1.2
17,Merchant,Login,2016-01-04,13:48:23,1.1.2
20,Customer,Login,2016-01-04,13:07:25,1.1.2
20,Customer,Login,2016-01-04,15:47:00,1.1.2
20,Customer,Login,2016-01-04,15:58:07,1.1.2
145,Merchant,Login,2016-01-04,15:46:09,1.1.2
145,Merchant,Login,2016-01-04,15:34:16,1.1.2
145,Merchant,Login,2016-01-04,15:39:22,1.1.2
20,Customer,Login,2016-01-04,15:12:27,1.1.2
20,Customer,Login,2016-01-04,16:20:10,1.1.2
20,Customer,Login,2016-01-04,17:22:33,1.1.2
4,Merchant,Login,2016-01-04,18:49:02,1.1.2
20,Customer,Login,2016-01-04,18:07:16,1.1.2
156,Customer,Login,2016-01-04,18:39:17,1.1.2
156,Customer,Login,2016-01-04,18:31:28,1.1.2
4,Merchant,Login,2016-01-04,18:26:50,1.1.2
