2,Customer,Login,2015-08-17,10:50:21,1.0
20,Customer,Login,2015-08-17,10:40:49,1.0
20,Customer,Login,2015-08-17,10:00:53,1.0
20,Customer,Login,2015-08-17,10:21:53,1.0
2,Customer,Login,2015-08-17,12:00:35,1.0
2,Customer,Login,2015-08-17,12:01:36,1.0
2,Customer,Login,2015-08-17,12:00:40,1.0
2,Customer,Login,2015-08-17,12:33:43,1.0
2,Customer,Login,2015-08-17,12:18:44,1.0
2,Customer,Login,2015-08-17,12:10:45,1.0
2,Customer,Login,2015-08-17,12:35:51,2.2
2,Customer,Login,2015-08-17,12:28:58,2.2
2,Customer,Login,2015-08-17,14:33:25,2.2
2,Customer,Login,2015-08-17,14:22:32,1.0
2,Customer,Login,2015-08-17,14:53:36,1.0
2,Customer,Login,2015-08-17,14:03:38,1.0
20,Customer,Login,2015-08-17,14:30:42,2.2
2,Customer,Login,2015-08-17,14:36:46,1.0
20,Customer,Login,2015-08-17,14:20:47,1.0
2,Customer,Login,2015-08-17,14:06:49,1.0
20,Customer,Login,2015-08-17,14:26:49,1.0
2,Customer,Login,2015-08-17,15:55:01,1.0
2,Customer,Login,2015-08-17,15:42:03,1.0
2,Customer,Login,2015-08-17,15:14:06,1.0
2,Customer,Login,2015-08-17,15:09:07,1.0
20,Customer,Login,2015-08-17,15:51:11,1.0
20,Customer,Login,2015-08-17,15:51:12,1.0
20,Customer,Login,2015-08-17,15:32:16,1.0
20,Customer,Login,2015-08-17,15:06:17,1.0
20,Customer,Login,2015-08-17,15:06:19,1.0
20,Customer,Login,2015-08-17,15:40:19,1.0
20,Customer,Login,2015-08-17,15:58:20,1.0
20,Customer,Login,2015-08-17,15:14:23,1.0
20,Customer,Login,2015-08-17,15:17:25,1.0
20,Customer,Login,2015-08-17,15:15:26,1.0
20,Customer,Login,2015-08-17,15:12:29,1.0
20,Customer,Login,2015-08-17,15:35:33,1.0
20,Customer,Login,2015-08-17,15:07:34,1.0
20,Customer,Login,2015-08-17,15:58:34,1.0
20,Customer,Login,2015-08-17,15:41:35,1.0
2,Customer,Login,2015-08-17,15:11:36,1.0
2,Customer,Login,2015-08-17,15:23:54,1.0
2,Customer,Login,2015-08-17,16:31:00,1.0
2,Customer,Login,2015-08-17,16:04:02,1.0
20,Customer,Login,2015-08-17,16:26:03,1.0
2,Customer,Login,2015-08-17,16:02:58,1.0
2,Customer,Login,2015-08-17,17:58:36,1.0
2,Customer,Login,2015-08-17,17:33:40,1.0
2,Customer,Login,2015-08-17,17:31:41,1.0
2,Customer,Login,2015-08-17,17:14:44,1.0
2,Customer,Login,2015-08-17,17:04:46,1.0
20,Customer,Login,2015-08-17,17:51:50,2.2
2,Customer,Login,2015-08-17,17:41:51,1.0
20,Customer,Login,2015-08-17,17:57:51,1.0
2,Customer,Login,2015-08-17,18:02:03,1.0
2,Customer,Login,2015-08-17,18:08:09,1.0
2,Customer,Login,2015-08-17,18:53:10,1.0
20,Customer,Login,2015-08-17,18:29:12,1.0
20,Customer,Login,2015-08-17,18:12:13,1.0
20,Customer,Login,2015-08-17,18:49:14,1.0
2,Customer,Login,2015-08-17,18:46:15,1.0
20,Customer,Login,2015-08-17,18:18:17,1.0
2,Customer,Login,2015-08-17,18:41:17,1.0
2,Customer,Login,2015-08-17,18:18:18,1.0
2,Customer,Login,2015-08-17,18:30:19,1.0
2,Customer,Login,2015-08-17,18:34:20,2.2
2,Customer,Login,2015-08-17,18:38:23,2.2
2,Customer,Login,2015-08-17,18:20:25,2.2
2,Customer,Login,2015-08-17,18:03:32,1.0
2,Customer,Login,2015-08-17,18:12:37,1.0
2,Customer,Login,2015-08-17,18:15:39,2.2
2,Customer,Login,2015-08-17,18:18:40,1.0
20,Customer,Login,2015-08-17,18:48:52,1.0
2,Customer,Login,2015-08-17,18:41:57,1.0
2,Customer,Login,2015-08-17,19:49:01,1.0
2,Customer,Login,2015-08-17,19:40:05,1.0
20,Customer,Login,2015-08-17,19:09:07,1.0
2,Customer,Login,2015-08-17,19:22:11,1.0
20,Customer,Login,2015-08-17,19:53:25,1.0
20,Customer,Login,2015-08-17,19:22:33,1.0
2,Customer,Login,2015-08-17,19:58:33,1.0
20,Customer,Login,2015-08-17,19:24:34,1.0
20,Customer,Login,2015-08-17,19:10:36,1.0
20,Customer,Login,2015-08-17,19:29:42,1.0
20,Customer,Login,2015-08-17,19:18:43,1.0
20,Customer,Login,2015-08-17,19:30:44,1.0
20,Customer,Login,2015-08-17,19:30:45,1.0
20,Customer,Login,2015-08-17,19:36:46,1.0
20,Customer,Login,2015-08-17,19:42:47,1.0
20,Customer,Login,2015-08-17,19:27:48,1.0
20,Customer,Login,2015-08-17,19:07:49,1.0
20,Customer,Login,2015-08-17,19:02:50,1.0
20,Customer,Login,2015-08-17,19:24:51,1.0
20,Customer,Login,2015-08-17,19:45:55,1.0
