20,Customer,Login,2015-04-23,11:12:14,1.16
20,Customer,Login,2015-04-23,11:28:17,1.16
20,Customer,Login,2015-04-23,11:14:18,1.16
20,Customer,Login,2015-04-23,11:41:28,1.16
20,Customer,Login,2015-04-23,11:54:29,1.16
20,Customer,Login,2015-04-23,11:51:30,1.16
20,Customer,Login,2015-04-23,11:50:58,1.16
23,Customer,Login,2015-04-23,12:27:04,1.16
23,Customer,Login,2015-04-23,12:33:09,1.16
23,Customer,Login,2015-04-23,12:15:13,1.16
23,Customer,Login,2015-04-23,12:26:19,1.16
23,Customer,Login,2015-04-23,12:36:22,1.16
25,Customer,Login,2015-04-23,12:47:33,1.16
25,Customer,Login,2015-04-23,12:52:36,1.16
25,Customer,Login,2015-04-23,12:54:39,1.16
25,Customer,Login,2015-04-23,12:35:45,1.16
25,Customer,Login,2015-04-23,12:51:52,1.16
25,Customer,Login,2015-04-23,12:59:56,1.16
25,Customer,Login,2015-04-23,12:09:59,1.16
25,Customer,Login,2015-04-23,13:18:02,1.16
25,Customer,Login,2015-04-23,13:23:04,1.16
23,Customer,Login,2015-04-23,13:37:07,1.16
23,Customer,Login,2015-04-23,13:33:11,1.16
23,Customer,Login,2015-04-23,13:47:13,1.16
20,Customer,Login,2015-04-23,13:29:16,1.16
20,Customer,Login,2015-04-23,14:53:13,1.16
20,Customer,Login,2015-04-23,14:40:15,1.16
20,Customer,Login,2015-04-23,14:57:16,1.16
20,Customer,Login,2015-04-23,14:00:18,1.16
20,Customer,Login,2015-04-23,14:10:20,1.16
20,Customer,Login,2015-04-23,14:59:25,1.16
20,Customer,Login,2015-04-23,14:28:29,1.16
20,Customer,Login,2015-04-23,14:42:47,1.16
20,Customer,Login,2015-04-23,14:02:49,1.16
20,Customer,Login,2015-04-23,14:44:49,1.16
20,Customer,Login,2015-04-23,14:19:50,1.16
20,Customer,Login,2015-04-23,14:31:52,1.16
25,Customer,Login,2015-04-23,14:03:55,1.16
25,Customer,Login,2015-04-23,15:06:00,1.16
25,Customer,Login,2015-04-23,15:05:28,1.16
4,Merchant,Login,2015-04-23,15:06:33,1.14
25,Customer,Login,2015-04-23,15:30:34,1.16
4,Merchant,Logout,2015-04-23,15:18:36,0
25,Customer,Login,2015-04-23,15:24:36,1.16
25,Customer,Login,2015-04-23,15:13:38,1.16
4,Merchant,Login,2015-04-23,15:54:39,1.14
4,Merchant,Login,2015-04-23,15:45:40,1.14
4,Merchant,Login,2015-04-23,15:12:46,1.14
4,Merchant,Login,2015-04-23,15:57:46,1.14
4,Merchant,Login,2015-04-23,15:40:48,1.14
25,Customer,Login,2015-04-23,15:16:56,1.16
25,Customer,Login,2015-04-23,15:37:59,1.16
25,Customer,Login,2015-04-23,16:42:04,1.16
25,Customer,Login,2015-04-23,16:10:31,1.16
25,Customer,Login,2015-04-23,16:09:32,1.16
25,Customer,Login,2015-04-23,16:32:39,1.16
25,Customer,Login,2015-04-23,16:29:41,1.16
25,Customer,Login,2015-04-23,16:14:45,1.16
25,Customer,Login,2015-04-23,17:47:06,1.16
25,Customer,Login,2015-04-23,17:15:08,1.16
25,Customer,Login,2015-04-23,17:14:09,1.16
25,Customer,Login,2015-04-23,17:53:11,1.16
20,Customer,Login,2015-04-23,17:17:24,1.16
20,Customer,Login,2015-04-23,17:06:26,1.16
20,Customer,Login,2015-04-23,17:16:30,1.16
25,Customer,Login,2015-04-23,17:05:32,1.16
4,Merchant,Login,2015-04-23,17:49:35,1.14
25,Customer,Login,2015-04-23,17:33:37,1.16
4,Merchant,Login,2015-04-23,17:37:53,1.14
25,Customer,Logout,2015-04-23,17:37:59,0
4,Merchant,Login,2015-04-23,18:06:01,1.16
4,Merchant,Logout,2015-04-23,18:29:01,0
25,Customer,Login,2015-04-23,18:38:01,1.16
4,Merchant,Login,2015-04-23,18:27:11,1.16
4,Merchant,Logout,2015-04-23,18:35:11,0
25,Customer,Login,2015-04-23,18:41:11,1.16
25,Customer,Logout,2015-04-23,18:45:11,0
20,Customer,Login,2015-04-23,18:25:14,1.16
20,Customer,Logout,2015-04-23,18:28:14,0
23,Customer,Login,2015-04-23,18:34:19,1.16
23,Customer,Login,2015-04-23,18:08:27,1.16
23,Customer,Login,2015-04-23,18:52:28,1.16
25,Customer,Login,2015-04-23,18:50:30,1.16
25,Customer,Login,2015-04-23,18:43:32,1.16
