38,Merchant,Login,2015-02-28,11:49:34
38,Merchant,Login,2015-02-28,11:51:35
38,Merchant,Login,2015-02-28,11:33:38
38,Merchant,Login,2015-02-28,11:32:39
38,Merchant,Login,2015-02-28,11:57:48
38,Merchant,Login,2015-02-28,11:30:57
38,Merchant,Login,2015-02-28,11:26:59
38,Merchant,Login,2015-02-28,12:56:04
38,Merchant,Login,2015-02-28,12:48:12
38,Merchant,Login,2015-02-28,12:49:16
38,Merchant,Login,2015-02-28,12:17:18
38,Merchant,Login,2015-02-28,12:58:21
38,Merchant,Login,2015-02-28,12:50:24
38,Merchant,Login,2015-02-28,12:48:31
40,Customer,Login,2015-02-28,16:15:02
41,Merchant,Login,2015-02-28,16:03:19
41,Merchant,Login,2015-02-28,16:53:21
41,Merchant,Logout,2015-02-28,16:16:40
40,Customer,Login,2015-02-28,16:28:41
40,Customer,Login,2015-02-28,16:56:49
40,Customer,Logout,2015-02-28,16:53:50
41,Merchant,Login,2015-02-28,16:15:51
41,Merchant,Logout,2015-02-28,16:21:52
40,Customer,Login,2015-02-28,16:47:52
40,Customer,Login,2015-02-28,17:36:05
40,Customer,Logout,2015-02-28,17:41:06
9,Customer,Login,2015-02-28,17:55:06
9,Customer,Logout,2015-02-28,17:47:07
23,Customer,Login,2015-02-28,17:02:08
23,Customer,Logout,2015-02-28,17:36:08
9,Customer,Login,2015-02-28,17:45:08
