72,Merchant,Login,2015-03-20,10:49:32
2,Merchant,Login,2015-03-20,10:02:34
2,Merchant,Login,2015-03-20,10:28:37
2,Merchant,Login,2015-03-20,10:04:39
2,Merchant,Login,2015-03-20,10:40:39
72,Merchant,Login,2015-03-20,10:55:39
2,Merchant,Login,2015-03-20,10:05:41
2,Merchant,Login,2015-03-20,10:37:45
72,Merchant,Logout,2015-03-20,10:12:47
72,Merchant,Login,2015-03-20,10:14:47
2,Merchant,Login,2015-03-20,10:31:47
2,Merchant,Login,2015-03-20,10:02:48
72,Merchant,Login,2015-03-20,10:59:49
72,Merchant,Logout,2015-03-20,10:10:50
55,Customer,Login,2015-03-20,10:29:50
55,Customer,Login,2015-03-20,10:40:54
2,Merchant,Login,2015-03-20,10:50:55
2,Merchant,Login,2015-03-20,10:52:59
55,Customer,Login,2015-03-20,11:06:00
55,Customer,Login,2015-03-20,11:55:02
2,Merchant,Login,2015-03-20,11:43:05
2,Merchant,Login,2015-03-20,11:35:06
2,Merchant,Login,2015-03-20,11:11:10
2,Merchant,Login,2015-03-20,11:47:10
2,Merchant,Login,2015-03-20,11:37:11
2,Merchant,Login,2015-03-20,11:21:12
2,Merchant,Login,2015-03-20,11:57:12
2,Merchant,Login,2015-03-20,11:33:13
55,Customer,Login,2015-03-20,11:23:31
55,Customer,Login,2015-03-20,11:52:44
55,Customer,Login,2015-03-20,11:41:45
2,Merchant,Login,2015-03-20,11:01:55
2,Merchant,Login,2015-03-20,11:32:55
2,Merchant,Login,2015-03-20,11:35:57
2,Merchant,Login,2015-03-20,12:21:01
2,Merchant,Login,2015-03-20,12:21:03
55,Customer,Login,2015-03-20,12:35:12
2,Merchant,Login,2015-03-20,12:22:14
2,Merchant,Login,2015-03-20,12:40:18
2,Merchant,Login,2015-03-20,12:37:20
2,Merchant,Login,2015-03-20,12:47:22
2,Merchant,Login,2015-03-20,12:22:30
55,Customer,Login,2015-03-20,13:22:01
55,Customer,Login,2015-03-20,13:25:03
55,Customer,Login,2015-03-20,13:40:09
55,Customer,Login,2015-03-20,13:55:13
55,Customer,Login,2015-03-20,13:06:16
55,Customer,Login,2015-03-20,13:36:17
55,Customer,Login,2015-03-20,14:47:04
55,Customer,Login,2015-03-20,14:50:08
55,Customer,Login,2015-03-20,14:43:10
55,Customer,Login,2015-03-20,14:58:18
55,Customer,Login,2015-03-20,14:02:21
55,Customer,Login,2015-03-20,14:36:23
55,Customer,Login,2015-03-20,14:46:25
55,Customer,Login,2015-03-20,14:30:29
55,Customer,Login,2015-03-20,14:10:32
55,Customer,Login,2015-03-20,14:37:36
55,Customer,Login,2015-03-20,14:52:40
55,Customer,Login,2015-03-20,14:41:51
55,Customer,Login,2015-03-20,14:29:53
55,Customer,Login,2015-03-20,14:43:55
55,Customer,Login,2015-03-20,14:25:56
55,Customer,Logout,2015-03-20,15:55:04
56,Customer,Login,2015-03-20,15:03:05
56,Customer,Login,2015-03-20,15:30:11
56,Customer,Login,2015-03-20,15:14:13
56,Customer,Login,2015-03-20,15:05:15
56,Customer,Login,2015-03-20,15:08:16
56,Customer,Login,2015-03-20,15:38:19
56,Customer,Login,2015-03-20,15:25:23
56,Customer,Login,2015-03-20,15:16:24
56,Customer,Login,2015-03-20,15:11:26
56,Customer,Login,2015-03-20,15:44:28
56,Customer,Login,2015-03-20,15:13:30
56,Customer,Login,2015-03-20,15:46:37
56,Customer,Login,2015-03-20,15:41:38
56,Customer,Login,2015-03-20,15:53:40
56,Customer,Login,2015-03-20,15:34:42
56,Customer,Login,2015-03-20,15:31:47
56,Customer,Login,2015-03-20,15:07:50
2,Merchant,Login,2015-03-20,15:46:54
2,Merchant,Logout,2015-03-20,15:09:55
62,Merchant,Login,2015-03-20,15:58:55
62,Merchant,Logout,2015-03-20,15:27:57
62,Merchant,Login,2015-03-20,15:34:57
62,Merchant,Login,2015-03-20,16:08:08
62,Merchant,Login,2015-03-20,16:12:09
62,Merchant,Logout,2015-03-20,16:02:12
56,Customer,Login,2015-03-20,16:37:12
56,Customer,Login,2015-03-20,16:10:58
56,Customer,Login,2015-03-20,17:49:02
56,Customer,Login,2015-03-20,17:09:08
56,Customer,Login,2015-03-20,17:30:12
2,Merchant,Login,2015-03-20,17:02:13
56,Customer,Login,2015-03-20,17:10:14
56,Customer,Login,2015-03-20,17:58:17
56,Customer,Login,2015-03-20,17:49:19
56,Customer,Login,2015-03-20,17:28:22
56,Customer,Login,2015-03-20,17:28:24
56,Customer,Logout,2015-03-20,17:19:28
56,Customer,Login,2015-03-20,17:30:34
56,Customer,Logout,2015-03-20,17:55:36
61,Customer,Login,2015-03-20,17:04:37
61,Customer,Logout,2015-03-20,17:40:38
73,Merchant,Logout,2015-03-20,17:17:40
73,Merchant,Login,2015-03-20,17:28:40
73,Merchant,Logout,2015-03-20,17:34:40
73,Merchant,Login,2015-03-20,17:45:40
74,Customer,Login,2015-03-20,17:47:46
