20,Customer,Login,2016-09-12,12:53:13,1.4.3
60,Customer,Login,2016-09-12,12:33:19,1.4.3
60,Customer,Login,2016-09-12,12:30:21,1.4.3
60,Customer,Login,2016-09-12,12:59:23,1.4.3
60,Customer,Login,2016-09-12,12:44:25,1.4.3
60,Customer,Login,2016-09-12,12:47:27,1.4.3
20,Customer,Login,2016-09-12,12:24:31,1.4.3
20,Customer,Login,2016-09-12,12:43:39,1.4.3
20,Customer,Login,2016-09-12,12:51:46,1.4.3
20,Customer,Login,2016-09-12,12:10:47,1.4.3
20,Customer,Login,2016-09-12,12:32:51,1.4.3
20,Customer,Login,2016-09-12,12:53:51,1.4.3
17,Merchant,Login,2016-09-12,14:10:42,1.4.3
20,Customer,Login,2016-09-12,15:09:18,1.4.4
20,Customer,Login,2016-09-12,15:41:19,1.4.4
20,Customer,Login,2016-09-12,15:13:21,1.4.4
20,Customer,Login,2016-09-12,15:38:38,1.4.4
60,Customer,Login,2016-09-12,15:09:41,1.4.4
60,Customer,Login,2016-09-12,15:00:56,1.4.4
