6,Customer,Login,2016-04-14,10:52:04,1.3.0
6,Customer,Login,2016-04-14,10:22:46,1.3.0
20,Customer,Login,2016-04-14,10:55:51,1.3.0
20,Customer,Login,2016-04-14,10:12:56,1.3.0
20,Customer,Login,2016-04-14,10:46:57,1.3.0
6,Customer,Login,2016-04-14,11:26:40,1.3.0
6,Customer,Login,2016-04-14,12:11:05,1.3.0
6,Customer,Login,2016-04-14,12:52:12,1.3.0
6,Customer,Login,2016-04-14,12:04:15,1.3.0
6,Customer,Login,2016-04-14,12:20:32,1.3.0
6,Customer,Login,2016-04-14,12:16:37,1.3.0
6,Customer,Login,2016-04-14,12:16:38,1.3.0
6,Customer,Login,2016-04-14,12:12:40,1.3.0
6,Customer,Login,2016-04-14,12:09:44,1.3.0
6,Customer,Login,2016-04-14,12:18:46,1.3.0
6,Customer,Login,2016-04-14,12:51:48,1.3.0
6,Customer,Login,2016-04-14,12:33:50,1.3.0
6,Customer,Login,2016-04-14,12:13:55,1.3.0
6,Customer,Login,2016-04-14,13:01:01,1.3.0
6,Customer,Login,2016-04-14,13:44:01,1.3.0
6,Customer,Login,2016-04-14,13:29:02,1.3.0
6,Customer,Login,2016-04-14,13:13:03,1.3.0
6,Customer,Login,2016-04-14,13:29:04,1.3.0
6,Customer,Login,2016-04-14,13:17:05,1.3.0
6,Customer,Login,2016-04-14,13:33:06,1.3.0
6,Customer,Login,2016-04-14,13:13:07,1.3.0
4,Merchant,Login,2016-04-14,13:34:08,1.3.0
4,Merchant,Login,2016-04-14,14:59:40,1.3.0
4,Merchant,Login,2016-04-14,14:04:56,1.3.0
4,Merchant,Login,2016-04-14,15:28:04,1.3.0
4,Merchant,Login,2016-04-14,15:47:12,1.3.0
4,Merchant,Login,2016-04-14,15:00:26,1.3.0
4,Merchant,Login,2016-04-14,15:29:30,1.3.0
6,Customer,Login,2016-04-14,15:01:36,1.3.0
4,Merchant,Login,2016-04-14,15:30:41,1.3.0
4,Merchant,Login,2016-04-14,15:15:42,1.3.0
4,Merchant,Login,2016-04-14,15:45:46,1.3.0
4,Merchant,Login,2016-04-14,15:11:50,1.3.0
4,Merchant,Login,2016-04-14,16:19:23,1.3.0
4,Merchant,Login,2016-04-14,16:30:28,1.3.0
4,Merchant,Login,2016-04-14,16:03:39,1.3.0
4,Merchant,Login,2016-04-14,16:13:51,1.3.0
4,Merchant,Login,2016-04-14,16:37:58,1.3.0
4,Merchant,Login,2016-04-14,17:30:01,1.3.0
4,Merchant,Login,2016-04-14,17:25:37,1.3.0
4,Merchant,Login,2016-04-14,17:08:50,1.3.0
4,Merchant,Login,2016-04-14,17:56:54,1.3.0
4,Merchant,Login,2016-04-14,17:30:56,1.3.0
6,Customer,Login,2016-04-14,17:28:57,1.3.0
6,Customer,Login,2016-04-14,17:33:58,1.3.0
4,Merchant,Login,2016-04-14,18:17:09,1.3.0
6,Customer,Login,2016-04-14,18:52:13,1.3.0
4,Merchant,Login,2016-04-14,18:45:14,1.3.0
4,Merchant,Login,2016-04-14,18:24:18,1.3.0
6,Customer,Login,2016-04-14,18:10:19,1.3.0
6,Customer,Login,2016-04-14,18:32:32,1.3.0
4,Merchant,Login,2016-04-14,18:40:56,1.3.0
6,Customer,Login,2016-04-14,18:37:58,1.3.0
174,Merchant,Login,2016-04-14,19:46:28,1.3.0
175,Merchant,Login,2016-04-14,19:05:31,1.3.0
176,Merchant,Login,2016-04-14,19:19:35,1.3.0
4,Merchant,Login,2016-04-14,19:39:54,1.3.0
4,Merchant,Login,2016-04-14,19:06:58,1.3.0
6,Customer,Login,2016-04-14,20:33:03,1.3.0
177,Customer,Login,2016-04-14,20:48:06,1.3.0
177,Customer,Login,2016-04-14,20:54:09,1.3.0
177,Customer,Login,2016-04-14,20:50:13,1.3.0
177,Customer,Login,2016-04-14,20:42:35,1.3.0
177,Customer,Login,2016-04-14,20:49:39,1.3.0
177,Customer,Login,2016-04-14,20:01:44,1.3.0
6,Customer,Login,2016-04-14,20:31:45,1.3.0
6,Customer,Login,2016-04-14,21:56:15,1.3.0
6,Customer,Login,2016-04-14,21:07:16,1.3.0
4,Merchant,Login,2016-04-14,23:24:28,1.3.0
66,Merchant,Login,2016-04-14,23:28:29,1.3.0
22,Merchant,Login,2016-04-14,23:44:30,1.3.0
6,Customer,Login,2016-04-14,23:59:30,1.3.0
66,Merchant,Login,2016-04-14,23:36:31,1.3.0
4,Merchant,Login,2016-04-14,23:55:41,1.3.0
24,Merchant,Login,2016-04-14,23:09:44,1.3.0
4,Merchant,Login,2016-04-14,23:52:44,1.3.0
