11,Customer,Login,2015-12-21,11:04:59,1.0.8
11,Customer,Login,2015-12-21,12:15:05,1.0.8
11,Customer,Login,2015-12-21,12:04:13,1.0.8
145,Merchant,Login,2015-12-21,12:30:27,1.0.8
6,Customer,Login,2015-12-21,12:33:51,1.0.9
4,Merchant,Login,2015-12-21,12:57:52,1.0.9
6,Customer,Login,2015-12-21,13:05:08,1.0.9
145,Merchant,Login,2015-12-21,13:29:09,1.0.9
145,Merchant,Login,2015-12-21,13:32:25,1.0.9
11,Customer,Login,2015-12-21,13:08:29,1.0.9
11,Customer,Login,2015-12-21,14:38:18,1.0.9
11,Customer,Login,2015-12-21,14:55:50,1.0.9
4,Merchant,Login,2015-12-21,17:53:18,1.0.9
145,Merchant,Login,2015-12-21,17:40:19,1.0.9
6,Customer,Login,2015-12-21,17:20:21,1.0.9
6,Customer,Login,2015-12-21,17:43:50,1.0.9
6,Customer,Login,2015-12-21,18:48:05,1.0.9
6,Customer,Login,2015-12-21,18:49:08,1.0.9
6,Customer,Login,2015-12-21,18:44:12,1.0.9
6,Customer,Login,2015-12-21,18:09:15,1.0.9
6,Customer,Login,2015-12-21,18:32:20,1.0.9
6,Customer,Login,2015-12-21,18:51:22,1.0.9
6,Customer,Login,2015-12-21,18:37:23,1.0.9
6,Customer,Login,2015-12-21,18:03:24,1.0.9
6,Customer,Login,2015-12-21,18:29:26,1.0.9
6,Customer,Login,2015-12-21,18:07:27,1.0.9
6,Customer,Login,2015-12-21,18:41:38,1.1.0
145,Merchant,Login,2015-12-21,18:50:39,1.1.0
6,Customer,Login,2015-12-21,19:39:06,1.1.0
