64,Customer,Login,2015-03-19,08:07:48
59,Customer,Login,2015-03-19,10:49:14
59,Customer,Login,2015-03-19,10:46:17
59,Customer,Login,2015-03-19,10:25:29
64,Customer,Login,2015-03-19,10:47:30
64,Customer,Logout,2015-03-19,10:38:33
59,Customer,Login,2015-03-19,10:00:34
65,Merchant,Login,2015-03-19,10:00:34
65,Merchant,Logout,2015-03-19,10:39:35
64,Customer,Login,2015-03-19,10:50:35
59,Customer,Login,2015-03-19,10:10:36
59,Customer,Login,2015-03-19,10:42:44
61,Customer,Login,2015-03-19,10:20:58
61,Customer,Login,2015-03-19,11:27:13
61,Customer,Login,2015-03-19,11:55:18
61,Customer,Login,2015-03-19,11:03:35
23,Customer,Login,2015-03-19,11:53:47
61,Customer,Login,2015-03-19,11:43:48
23,Customer,Login,2015-03-19,11:42:51
61,Customer,Login,2015-03-19,11:14:53
61,Customer,Login,2015-03-19,11:19:54
61,Customer,Login,2015-03-19,11:05:58
61,Customer,Login,2015-03-19,11:06:59
61,Customer,Login,2015-03-19,12:17:01
61,Customer,Login,2015-03-19,12:34:02
23,Customer,Login,2015-03-19,12:21:13
23,Customer,Login,2015-03-19,12:37:14
23,Customer,Login,2015-03-19,12:11:16
61,Customer,Login,2015-03-19,12:38:19
61,Customer,Login,2015-03-19,12:45:21
23,Customer,Logout,2015-03-19,12:26:40
2,Merchant,Login,2015-03-19,12:53:40
59,Customer,Login,2015-03-19,12:04:46
59,Customer,Logout,2015-03-19,12:37:57
71,Customer,Login,2015-03-19,12:22:59
61,Customer,Login,2015-03-19,13:14:01
72,Merchant,Login,2015-03-19,13:18:13
59,Customer,Login,2015-03-19,14:46:29
59,Customer,Logout,2015-03-19,14:11:31
2,Merchant,Login,2015-03-19,14:27:31
2,Merchant,Logout,2015-03-19,14:59:36
56,Customer,Login,2015-03-19,14:52:37
56,Customer,Logout,2015-03-19,14:00:47
2,Merchant,Login,2015-03-19,14:22:47
2,Merchant,Login,2015-03-19,14:40:56
2,Merchant,Login,2015-03-19,15:53:01
2,Merchant,Login,2015-03-19,15:10:05
2,Merchant,Login,2015-03-19,15:10:10
2,Merchant,Login,2015-03-19,15:32:14
2,Merchant,Login,2015-03-19,15:48:15
2,Merchant,Login,2015-03-19,15:45:22
2,Merchant,Login,2015-03-19,15:11:28
72,Merchant,Login,2015-03-19,15:14:35
2,Merchant,Login,2015-03-19,15:27:36
72,Merchant,Login,2015-03-19,15:14:37
2,Merchant,Login,2015-03-19,15:56:37
72,Merchant,Login,2015-03-19,15:57:37
72,Merchant,Login,2015-03-19,15:44:41
2,Merchant,Login,2015-03-19,15:54:43
2,Merchant,Login,2015-03-19,15:45:44
59,Customer,Login,2015-03-19,15:36:47
59,Customer,Logout,2015-03-19,15:39:47
2,Merchant,Login,2015-03-19,15:50:48
72,Merchant,Login,2015-03-19,16:08:07
72,Merchant,Login,2015-03-19,16:12:13
72,Merchant,Login,2015-03-19,16:24:17
2,Merchant,Login,2015-03-19,16:17:18
2,Merchant,Login,2015-03-19,16:37:19
2,Merchant,Login,2015-03-19,16:55:20
72,Merchant,Login,2015-03-19,16:05:21
2,Merchant,Login,2015-03-19,16:50:21
2,Merchant,Login,2015-03-19,16:44:22
2,Merchant,Login,2015-03-19,16:25:23
72,Merchant,Login,2015-03-19,17:18:24
72,Merchant,Login,2015-03-19,17:34:31
72,Merchant,Login,2015-03-19,17:49:32
72,Merchant,Login,2015-03-19,17:30:35
72,Merchant,Login,2015-03-19,17:10:44
72,Merchant,Logout,2015-03-19,17:14:45
56,Customer,Login,2015-03-19,17:32:45
56,Customer,Login,2015-03-19,17:30:48
56,Customer,Logout,2015-03-19,17:38:48
