31,Customer,Login,2015-02-24,11:25:24
31,Customer,Logout,2015-02-24,11:57:24
31,Customer,Login,2015-02-24,11:07:25
31,Customer,Logout,2015-02-24,11:22:25
32,Merchant,Login,2015-02-24,11:07:26
32,Merchant,Logout,2015-02-24,11:53:37
31,Customer,Login,2015-02-24,11:04:38
31,Customer,Logout,2015-02-24,11:17:48
32,Merchant,Login,2015-02-24,11:24:48
32,Merchant,Logout,2015-02-24,11:51:49
31,Customer,Login,2015-02-24,11:58:49
31,Customer,Logout,2015-02-24,12:35:03
32,Merchant,Login,2015-02-24,12:43:03
32,Merchant,Logout,2015-02-24,12:37:07
31,Customer,Login,2015-02-24,12:46:07
31,Customer,Logout,2015-02-24,12:27:09
32,Merchant,Login,2015-02-24,12:35:09
32,Merchant,Login,2015-02-24,12:40:20
32,Merchant,Logout,2015-02-24,12:18:23
31,Customer,Login,2015-02-24,12:27:23
31,Customer,Logout,2015-02-24,12:10:26
32,Merchant,Login,2015-02-24,12:19:26
32,Merchant,Logout,2015-02-24,12:20:30
31,Customer,Login,2015-02-24,12:31:30
31,Customer,Login,2015-02-24,12:21:33
31,Customer,Logout,2015-02-24,12:53:55
33,Customer,Login,2015-02-24,12:47:57
33,Customer,Logout,2015-02-24,12:08:58
34,Merchant,Login,2015-02-24,12:38:58
