31,Customer,Login,2015-02-25,05:49:24
31,Customer,Logout,2015-02-25,05:51:25
32,Merchant,Login,2015-02-25,05:02:26
32,Merchant,Logout,2015-02-25,05:29:28
31,Customer,Login,2015-02-25,05:35:28
31,Customer,Login,2015-02-25,07:46:43
31,Customer,Logout,2015-02-25,07:08:44
32,Merchant,Login,2015-02-25,07:15:44
32,Merchant,Logout,2015-02-25,07:32:44
34,Merchant,Login,2015-02-25,07:38:44
34,Merchant,Logout,2015-02-25,07:12:45
31,Customer,Login,2015-02-25,07:24:45
31,Customer,Logout,2015-02-25,07:45:54
34,Merchant,Login,2015-02-25,07:00:55
34,Merchant,Logout,2015-02-25,07:21:57
31,Customer,Login,2015-02-25,07:30:57
31,Customer,Logout,2015-02-25,08:11:45
34,Merchant,Login,2015-02-25,08:17:45
34,Merchant,Logout,2015-02-25,08:47:52
34,Merchant,Login,2015-02-25,08:02:55
34,Merchant,Logout,2015-02-25,09:16:01
31,Customer,Login,2015-02-25,09:25:01
31,Customer,Logout,2015-02-25,09:59:07
34,Merchant,Login,2015-02-25,09:06:08
34,Merchant,Logout,2015-02-25,09:43:35
19,Customer,Login,2015-02-25,09:52:35
19,Customer,Logout,2015-02-25,09:38:41
31,Customer,Login,2015-02-25,09:44:41
31,Customer,Logout,2015-02-25,09:56:42
19,Customer,Login,2015-02-25,09:06:43
19,Customer,Login,2015-02-25,09:11:43
19,Customer,Login,2015-02-25,09:17:43
19,Customer,Login,2015-02-25,09:26:43
19,Customer,Login,2015-02-25,09:35:43
19,Customer,Login,2015-02-25,09:49:43
19,Customer,Login,2015-02-25,09:57:43
9,Customer,Login,2015-02-25,10:34:11
9,Customer,Login,2015-02-25,10:22:12
9,Customer,Logout,2015-02-25,10:54:13
8,Customer,Login,2015-02-25,10:03:14
2,Merchant,Login,2015-02-25,10:10:20
8,Customer,Login,2015-02-25,10:14:26
8,Customer,Login,2015-02-25,10:17:30
8,Customer,Logout,2015-02-25,10:20:40
23,Customer,Login,2015-02-25,10:28:40
2,Merchant,Login,2015-02-25,10:29:44
2,Merchant,Login,2015-02-25,10:59:44
23,Customer,Login,2015-02-25,10:25:48
23,Customer,Logout,2015-02-25,10:23:53
23,Customer,Login,2015-02-25,10:00:54
23,Customer,Logout,2015-02-25,10:03:54
9,Customer,Login,2015-02-25,10:11:54
9,Customer,Login,2015-02-25,10:12:56
9,Customer,Logout,2015-02-25,10:52:56
23,Customer,Login,2015-02-25,10:59:56
23,Customer,Login,2015-02-25,11:31:03
23,Customer,Logout,2015-02-25,11:26:04
9,Customer,Login,2015-02-25,11:35:04
9,Customer,Logout,2015-02-25,11:07:07
25,Customer,Login,2015-02-25,11:21:08
25,Customer,Login,2015-02-25,11:49:08
25,Customer,Logout,2015-02-25,11:32:29
9,Customer,Login,2015-02-25,11:37:29
2,Merchant,Login,2015-02-25,11:22:32
9,Customer,Login,2015-02-25,11:56:34
9,Customer,Login,2015-02-25,11:52:35
9,Customer,Login,2015-02-25,11:15:36
2,Merchant,Login,2015-02-25,11:49:36
9,Customer,Login,2015-02-25,11:23:39
9,Customer,Login,2015-02-25,11:09:41
2,Merchant,Login,2015-02-25,12:34:02
19,Customer,Logout,2015-02-25,12:31:29
34,Merchant,Login,2015-02-25,12:41:29
9,Customer,Login,2015-02-25,12:43:29
9,Customer,Login,2015-02-25,12:53:29
15,Merchant,Login,2015-02-25,12:24:54
9,Customer,Login,2015-02-25,13:03:01
9,Customer,Logout,2015-02-25,13:39:02
9,Customer,Login,2015-02-25,13:43:02
15,Merchant,Logout,2015-02-25,13:39:23
2,Merchant,Login,2015-02-25,13:32:24
9,Customer,Login,2015-02-25,13:57:41
9,Customer,Login,2015-02-25,13:30:48
9,Customer,Login,2015-02-25,13:31:49
12,Customer,Login,2015-02-25,14:10:18
2,Merchant,Login,2015-02-25,15:57:16
2,Merchant,Login,2015-02-25,15:58:17
9,Customer,Login,2015-02-25,15:05:23
2,Merchant,Logout,2015-02-25,15:57:25
32,Merchant,Login,2015-02-25,15:22:26
32,Merchant,Logout,2015-02-25,15:48:26
34,Merchant,Login,2015-02-25,15:02:27
34,Merchant,Logout,2015-02-25,15:16:27
31,Customer,Login,2015-02-25,15:26:27
31,Customer,Login,2015-02-25,15:03:30
9,Customer,Login,2015-02-25,15:40:30
31,Customer,Logout,2015-02-25,15:00:32
2,Merchant,Login,2015-02-25,15:25:32
9,Customer,Login,2015-02-25,15:21:36
2,Merchant,Login,2015-02-25,15:47:40
9,Customer,Login,2015-02-25,15:02:41
2,Merchant,Login,2015-02-25,15:32:42
2,Merchant,Login,2015-02-25,16:31:07
9,Customer,Login,2015-02-25,16:11:09
9,Customer,Login,2015-02-25,16:54:12
9,Customer,Logout,2015-02-25,16:46:14
9,Customer,Login,2015-02-25,16:51:14
9,Customer,Logout,2015-02-25,16:23:16
35,Customer,Login,2015-02-25,16:48:17
2,Merchant,Login,2015-02-25,16:13:22
2,Merchant,Login,2015-02-25,16:00:23
2,Merchant,Login,2015-02-25,16:41:23
35,Customer,Login,2015-02-25,16:15:24
2,Merchant,Login,2015-02-25,16:05:25
35,Customer,Login,2015-02-25,16:18:26
2,Merchant,Login,2015-02-25,16:10:29
2,Merchant,Login,2015-02-25,16:45:29
2,Merchant,Login,2015-02-25,16:28:31
