5,Merchant,Login,2015-01-27
5,Merchant,Login,2015-01-27
5,Merchant,Login,2015-01-27
5,Merchant,Login,2015-01-27
5,Merchant,Login,2015-01-27
5,Merchant,Login,2015-01-27
5,Merchant,Login,2015-01-27
5,Merchant,Login,2015-01-27
5,Merchant,Login,2015-01-27
5,Merchant,Login,2015-01-27
5,Merchant,Login,2015-01-27
5,Merchant,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27
40,Customer,Login,2015-01-27,10:06:26
40,Customer,Login,2015-01-27,10:33:28
40,Customer,Login,2015-01-27,10:45:29
40,Customer,Login,2015-01-27,10:48:29
40,Customer,Login,2015-01-27,10:58:29
40,Customer,Login,2015-01-27,10:09:30
40,Customer,Login,2015-01-27,10:06:35
40,Customer,Login,2015-01-27,10:07:36
40,Customer,Login,2015-01-27,10:07:41
40,Customer,Login,2015-01-27,10:04:42
40,Customer,Login,2015-01-27,10:55:42
40,Customer,Login,2015-01-27,10:39:43
40,Customer,Login,2015-01-27,10:45:46
40,Customer,Login,2015-01-27,10:19:47
5,Merchant,Login,2015-01-27,10:26:53
5,Merchant,Login,2015-01-27,10:01:55
5,Merchant,Login,2015-01-27,10:07:57
40,Customer,Login,2015-01-27,10:14:57
5,Merchant,Login,2015-01-27,10:10:58
5,Merchant,Login,2015-01-27,10:58:58
40,Customer,Login,2015-01-27,10:32:59
5,Merchant,Login,2015-01-27,11:02:00
5,Merchant,Login,2015-01-27,11:06:01
5,Merchant,Logout,2015-01-27,11:41:01
5,Merchant,Logout,2015-01-27,11:47:01
5,Merchant,Logout,2015-01-27,11:55:01
40,Customer,Login,2015-01-27,11:01:03
40,Customer,Login,2015-01-27,11:52:03
5,Merchant,Login,2015-01-27,11:06:04
5,Merchant,Logout,2015-01-27,11:00:05
5,Merchant,Logout,2015-01-27,11:12:06
5,Merchant,Logout,2015-01-27,11:02:08
40,Customer,Login,2015-01-27,11:22:08
40,Customer,Login,2015-01-27,11:55:09
40,Customer,Login,2015-01-27,11:02:10
40,Customer,Login,2015-01-27,11:46:10
40,Customer,Login,2015-01-27,11:23:11
40,Customer,Login,2015-01-27,11:25:12
40,Customer,Login,2015-01-27,11:44:31
5,Merchant,Logout,2015-01-27,11:08:32
5,Merchant,Logout,2015-01-27,11:19:32
40,Customer,Login,2015-01-27,11:20:33
5,Merchant,Logout,2015-01-27,11:40:33
5,Merchant,Login,2015-01-27,11:53:34
40,Customer,Login,2015-01-27,11:56:37
5,Merchant,Login,2015-01-27,11:25:38
40,Customer,Login,2015-01-27,11:46:38
5,Merchant,Login,2015-01-27,11:22:41
40,Customer,Login,2015-01-27,11:28:41
40,Customer,Login,2015-01-27,11:43:43
5,Merchant,Logout,2015-01-27,11:12:45
5,Merchant,Login,2015-01-27,11:21:45
5,Merchant,Logout,2015-01-27,11:24:45
5,Merchant,Login,2015-01-27,11:50:45
5,Merchant,Login,2015-01-27,11:53:48
5,Merchant,Login,2015-01-27,11:23:54
5,Merchant,Login,2015-01-27,11:42:55
5,Merchant,Login,2015-01-27,12:06:01
5,Merchant,Login,2015-01-27,12:34:03
40,Customer,Login,2015-01-27,12:19:06
5,Merchant,Login,2015-01-27,12:08:08
5,Merchant,Logout,2015-01-27,12:36:13
40,Customer,Login,2015-01-27,12:02:15
40,Customer,Login,2015-01-27,12:50:15
40,Customer,Login,2015-01-27,12:05:16
40,Customer,Login,2015-01-27,12:34:16
5,Merchant,Login,2015-01-27,12:49:16
40,Customer,Login,2015-01-27,12:54:16
5,Merchant,Logout,2015-01-27,12:05:17
40,Customer,Login,2015-01-27,12:13:18
40,Customer,Login,2015-01-27,12:37:20
40,Customer,Login,2015-01-27,12:31:21
40,Customer,Login,2015-01-27,12:03:22
5,Merchant,Login,2015-01-27,12:37:22
40,Customer,Login,2015-01-27,12:10:28
40,Customer,Login,2015-01-27,12:28:32
40,Customer,Login,2015-01-27,12:20:34
5,Merchant,Login,2015-01-27,12:47:34
5,Merchant,Logout,2015-01-27,12:50:36
5,Merchant,Login,2015-01-27,12:01:37
40,Customer,Login,2015-01-27,12:55:37
5,Merchant,Logout,2015-01-27,12:00:38
5,Merchant,Login,2015-01-27,12:12:38
5,Merchant,Login,2015-01-27,12:55:38
40,Customer,Login,2015-01-27,12:41:39
40,Customer,Login,2015-01-27,12:59:39
40,Customer,Login,2015-01-27,12:39:46
40,Customer,Login,2015-01-27,12:45:47
5,Merchant,Logout,2015-01-27,12:10:48
5,Merchant,Login,2015-01-27,12:13:48
5,Merchant,Logout,2015-01-27,12:39:49
5,Merchant,Login,2015-01-27,12:42:49
5,Merchant,Logout,2015-01-27,12:02:51
5,Merchant,Login,2015-01-27,12:41:55
5,Merchant,Login,2015-01-27,12:25:59
40,Customer,Login,2015-01-27,13:29:00
5,Merchant,Login,2015-01-27,13:01:03
5,Merchant,Login,2015-01-27,13:43:07
40,Customer,Login,2015-01-27,13:26:16
40,Customer,Login,2015-01-27,13:15:19
40,Customer,Login,2015-01-27,13:35:20
40,Customer,Logout,2015-01-27,13:48:20
40,Customer,Login,2015-01-27,13:16:21
40,Customer,Login,2015-01-27,13:41:25
40,Customer,Login,2015-01-27,13:42:28
40,Customer,Login,2015-01-27,13:17:31
40,Customer,Logout,2015-01-27,13:40:31
5,Merchant,Login,2015-01-27,13:53:31
5,Merchant,Login,2015-01-27,13:04:39
5,Merchant,Login,2015-01-27,13:41:40
5,Merchant,Login,2015-01-27,13:08:41
5,Merchant,Login,2015-01-27,13:54:41
5,Merchant,Logout,2015-01-27,13:56:44
40,Customer,Login,2015-01-27,13:10:45
40,Customer,Logout,2015-01-27,13:19:46
5,Merchant,Login,2015-01-27,13:33:46
5,Merchant,Logout,2015-01-27,13:54:46
89,Merchant,Login,2015-01-27,13:09:47
89,Merchant,Login,2015-01-27,13:12:47
89,Merchant,Logout,2015-01-27,13:27:47
40,Customer,Login,2015-01-27,13:59:47
40,Customer,Login,2015-01-27,13:45:50
40,Customer,Login,2015-01-27,13:32:52
40,Customer,Login,2015-01-27,13:55:52
40,Customer,Login,2015-01-27,13:23:54
40,Customer,Login,2015-01-27,13:41:55
40,Customer,Login,2015-01-27,13:02:56
40,Customer,Login,2015-01-27,13:10:59
40,Customer,Login,2015-01-27,14:54:00
40,Customer,Login,2015-01-27,14:06:03
40,Customer,Login,2015-01-27,14:30:04
40,Customer,Login,2015-01-27,14:02:09
40,Customer,Login,2015-01-27,14:05:10
40,Customer,Logout,2015-01-27,14:32:10
5,Merchant,Login,2015-01-27,14:35:18
5,Merchant,Logout,2015-01-27,14:58:18
40,Customer,Login,2015-01-27,14:07:19
5,Merchant,Login,2015-01-27,15:54:28
40,Customer,Login,2015-01-27,15:33:34
40,Customer,Login,2015-01-27,15:43:34
40,Customer,Login,2015-01-27,15:53:34
40,Customer,Login,2015-01-27,15:16:35
40,Customer,Login,2015-01-27,15:40:35
40,Customer,Login,2015-01-27,15:54:35
5,Merchant,Login,2015-01-27,15:50:36
5,Merchant,Logout,2015-01-27,15:55:36
5,Merchant,Login,2015-01-27,15:05:37
5,Merchant,Login,2015-01-27,15:20:37
5,Merchant,Login,2015-01-27,15:37:37
40,Customer,Login,2015-01-27,15:26:38
40,Customer,Login,2015-01-27,15:47:38
40,Customer,Login,2015-01-27,15:27:40
5,Merchant,Login,2015-01-27,15:35:41
5,Merchant,Logout,2015-01-27,15:41:42
5,Merchant,Login,2015-01-27,15:46:42
5,Merchant,Logout,2015-01-27,15:53:42
40,Customer,Login,2015-01-27,15:26:43
40,Customer,Login,2015-01-27,15:19:46
5,Merchant,Login,2015-01-27,15:50:50
40,Customer,Login,2015-01-27,15:00:52
40,Customer,Login,2015-01-27,15:34:52
81,Customer,Login,2015-01-27,15:45:53
5,Merchant,Login,2015-01-27,16:50:06
5,Merchant,Login,2015-01-27,16:53:06
5,Merchant,Login,2015-01-27,16:56:06
5,Merchant,Login,2015-01-27,16:04:07
5,Merchant,Login,2015-01-27,16:14:07
5,Merchant,Login,2015-01-27,16:30:07
5,Merchant,Login,2015-01-27,16:36:07
5,Merchant,Login,2015-01-27,16:41:07
5,Merchant,Login,2015-01-27,16:16:08
5,Merchant,Login,2015-01-27,16:18:08
5,Merchant,Login,2015-01-27,16:20:08
5,Merchant,Login,2015-01-27,16:21:08
5,Merchant,Login,2015-01-27,16:23:08
5,Merchant,Login,2015-01-27,16:25:08
5,Merchant,Login,2015-01-27,16:26:08
5,Merchant,Login,2015-01-27,16:28:08
5,Merchant,Login,2015-01-27,16:39:08
5,Merchant,Login,2015-01-27,16:16:09
5,Merchant,Login,2015-01-27,16:51:09
5,Merchant,Login,2015-01-27,16:20:10
5,Merchant,Login,2015-01-27,16:46:10
5,Merchant,Login,2015-01-27,16:26:11
5,Merchant,Login,2015-01-27,16:35:13
5,Merchant,Login,2015-01-27,16:48:16
5,Merchant,Login,2015-01-27,16:37:17
5,Merchant,Login,2015-01-27,16:37:19
5,Merchant,Login,2015-01-27,16:05:22
5,Merchant,Login,2015-01-27,16:05:23
5,Merchant,Login,2015-01-27,16:59:23
40,Customer,Login,2015-01-27,16:16:24
5,Merchant,Login,2015-01-27,16:09:25
40,Customer,Login,2015-01-27,16:53:27
40,Customer,Login,2015-01-27,16:54:28
40,Customer,Login,2015-01-27,16:23:30
40,Customer,Login,2015-01-27,16:32:31
40,Customer,Login,2015-01-27,16:36:34
40,Customer,Login,2015-01-27,16:18:38
5,Merchant,Login,2015-01-27,16:12:39
40,Customer,Login,2015-01-27,16:15:40
5,Merchant,Login,2015-01-27,16:57:40
5,Merchant,Login,2015-01-27,16:50:41
5,Merchant,Login,2015-01-27,16:23:42
5,Merchant,Login,2015-01-27,16:08:43
5,Merchant,Login,2015-01-27,16:56:46
5,Merchant,Login,2015-01-27,16:56:56
5,Merchant,Login,2015-01-27,16:11:58
5,Merchant,Login,2015-01-27,16:48:58
5,Merchant,Login,2015-01-27,17:42:02
5,Merchant,Login,2015-01-27,17:15:03
5,Merchant,Login,2015-01-27,17:27:04
5,Merchant,Login,2015-01-27,17:54:06
5,Merchant,Login,2015-01-27,17:19:08
5,Merchant,Login,2015-01-27,17:16:10
5,Merchant,Login,2015-01-27,17:39:11
5,Merchant,Login,2015-01-27,17:04:12
5,Merchant,Login,2015-01-27,17:31:12
40,Customer,Login,2015-01-27,17:31:19
40,Customer,Login,2015-01-27,17:22:22
40,Customer,Logout,2015-01-27,17:57:22
40,Customer,Login,2015-01-27,17:28:27
5,Merchant,Login,2015-01-27,17:42:27
40,Customer,Logout,2015-01-27,17:13:28
5,Merchant,Login,2015-01-27,17:24:28
5,Merchant,Login,2015-01-27,17:38:28
5,Merchant,Login,2015-01-27,17:03:31
5,Merchant,Login,2015-01-27,17:11:34
5,Merchant,Logout,2015-01-27,17:24:38
40,Customer,Login,2015-01-27,17:36:38
40,Customer,Login,2015-01-27,17:05:39
5,Merchant,Logout,2015-01-27,17:07:46
5,Merchant,Login,2015-01-27,17:37:49
5,Merchant,Login,2015-01-27,17:25:52
5,Merchant,Login,2015-01-27,17:24:53
5,Merchant,Login,2015-01-27,17:08:59
5,Merchant,Login,2015-01-27,18:04:10
5,Merchant,Login,2015-01-27,18:10:14
5,Merchant,Login,2015-01-27,18:16:22
5,Merchant,Login,2015-01-27,18:38:22
5,Merchant,Login,2015-01-27,18:35:23
5,Merchant,Logout,2015-01-27,18:51:23
5,Merchant,Login,2015-01-27,18:59:23
5,Merchant,Login,2015-01-27,18:04:26
5,Merchant,Login,2015-01-27,18:32:26
5,Merchant,Login,2015-01-27,18:50:28
5,Merchant,Login,2015-01-27,18:30:29
5,Merchant,Login,2015-01-27,18:24:31
5,Merchant,Login,2015-01-27,18:35:31
5,Merchant,Login,2015-01-27,18:45:32
5,Merchant,Login,2015-01-27,18:19:33
5,Merchant,Login,2015-01-27,18:23:34
5,Merchant,Login,2015-01-27,18:13:47
5,Merchant,Login,2015-01-27,18:42:50
5,Merchant,Logout,2015-01-27,18:51:50
40,Customer,Login,2015-01-27,18:05:51
40,Customer,Login,2015-01-27,19:51:08
40,Customer,Login,2015-01-27,19:25:11
40,Customer,Login,2015-01-27,19:49:12
5,Merchant,Login,2015-01-27,19:40:30
5,Merchant,Login,2015-01-27,19:47:34
5,Merchant,Login,2015-01-27,19:27:36
5,Merchant,Login,2015-01-27,19:08:41
5,Merchant,Login,2015-01-27,19:38:45
5,Merchant,Login,2015-01-27,19:21:47
5,Merchant,Logout,2015-01-27,19:21:48
40,Customer,Login,2015-01-27,19:38:48
40,Customer,Login,2015-01-27,19:40:50
40,Customer,Login,2015-01-27,19:43:55
40,Customer,Login,2015-01-27,20:32:07
40,Customer,Login,2015-01-27,20:52:24
40,Customer,Login,2015-01-27,20:05:29
40,Customer,Logout,2015-01-27,20:00:30
40,Customer,Login,2015-01-27,20:33:30
40,Customer,Logout,2015-01-27,20:54:38
40,Customer,Login,2015-01-27,20:09:39
40,Customer,Logout,2015-01-27,20:30:39
5,Merchant,Login,2015-01-27,20:47:39
5,Merchant,Login,2015-01-27,20:51:42
5,Merchant,Logout,2015-01-27,20:00:48
40,Customer,Login,2015-01-27,20:41:48
40,Customer,Login,2015-01-27,20:00:50
40,Customer,Logout,2015-01-27,20:02:53
40,Customer,Login,2015-01-27,20:07:53
40,Customer,Logout,2015-01-27,20:00:54
5,Merchant,Login,2015-01-27,20:13:54
5,Merchant,Login,2015-01-27,20:51:55
5,Merchant,Login,2015-01-27,20:40:58
40,Customer,Login,2015-01-27,21:16:01
40,Customer,Logout,2015-01-27,21:33:11
5,Merchant,Login,2015-01-27,21:51:11
5,Merchant,Login,2015-01-27,21:15:14
5,Merchant,Login,2015-01-27,21:34:15
5,Merchant,Login,2015-01-27,21:12:17
5,Merchant,Login,2015-01-27,21:03:18
5,Merchant,Login,2015-01-27,21:50:19
5,Merchant,Logout,2015-01-27,21:52:21
40,Customer,Login,2015-01-27,21:05:22
40,Customer,Login,2015-01-27,21:38:25
40,Customer,Login,2015-01-27,21:53:26
40,Customer,Logout,2015-01-27,21:05:27
40,Customer,Login,2015-01-27,21:25:27
40,Customer,Logout,2015-01-27,21:56:27
40,Customer,Login,2015-01-27,21:00:28
5,Merchant,Login,2015-01-27,22:26:00
