20,Customer,Login,2015-04-29,10:10:00,2.0
60,Customer,Logout,2015-04-29,11:08:16,0
61,Customer,Login,2015-04-29,11:01:32,2.0
61,Customer,Login,2015-04-29,11:48:43,2.0
61,Customer,Login,2015-04-29,11:04:58,2.0
55,Customer,Login,2015-04-29,12:45:08,2.0
61,Customer,Login,2015-04-29,12:41:11,2.0
61,Customer,Login,2015-04-29,12:55:11,2.0
61,Customer,Logout,2015-04-29,12:36:16,0
61,Customer,Login,2015-04-29,12:43:16,2.0
61,Customer,Login,2015-04-29,12:43:16,2.0
61,Customer,Logout,2015-04-29,12:58:21,0
60,Customer,Login,2015-04-29,12:06:23,2.0
60,Customer,Login,2015-04-29,12:06:23,2.0
55,Customer,Logout,2015-04-29,12:02:31,0
2,Customer,Login,2015-04-29,12:10:31,2.0
60,Customer,Logout,2015-04-29,12:40:39,0
61,Customer,Login,2015-04-29,12:33:40,2.0
61,Customer,Login,2015-04-29,12:33:40,2.0
2,Customer,Logout,2015-04-29,12:33:42,0
6,Customer,Login,2015-04-29,12:46:42,2.0
6,Customer,Logout,2015-04-29,12:22:44,0
6,Customer,Login,2015-04-29,12:42:46,1.16
6,Customer,Logout,2015-04-29,12:02:47,0
6,Customer,Login,2015-04-29,12:12:47,1.16
61,Customer,Login,2015-04-29,12:01:50,2.0
61,Customer,Login,2015-04-29,14:24:07,2.0
61,Customer,Logout,2015-04-29,14:09:09,0
2,Customer,Login,2015-04-29,14:47:09,2.0
2,Customer,Logout,2015-04-29,14:58:09,0
60,Customer,Login,2015-04-29,14:54:10,2.0
60,Customer,Logout,2015-04-29,14:55:15,0
60,Customer,Login,2015-04-29,14:55:19,2.0
60,Customer,Logout,2015-04-29,14:53:21,0
60,Customer,Login,2015-04-29,14:10:33,2.0
60,Customer,Login,2015-04-29,14:51:57,2.0
23,Customer,Login,2015-04-29,15:50:21,2.0
6,Customer,Login,2015-04-29,15:57:24,2.0
6,Customer,Login,2015-04-29,15:59:28,2.0
6,Customer,Login,2015-04-29,15:09:32,2.0
6,Customer,Login,2015-04-29,15:46:33,2.0
6,Customer,Login,2015-04-29,15:45:35,2.0
53,Customer,Login,2015-04-29,15:16:40,2.0
53,Customer,Login,2015-04-29,15:32:42,2.0
53,Customer,Login,2015-04-29,15:23:43,2.0
53,Customer,Login,2015-04-29,15:36:44,2.0
53,Customer,Login,2015-04-29,15:27:45,2.0
20,Customer,Login,2015-04-29,15:17:49,2.0
20,Customer,Login,2015-04-29,15:17:51,2.0
60,Customer,Login,2015-04-29,15:24:55,2.0
60,Customer,Login,2015-04-29,15:26:57,2.0
60,Customer,Login,2015-04-29,16:21:05,2.0
60,Customer,Logout,2015-04-29,16:29:08,0
2,Customer,Login,2015-04-29,16:49:08,2.0
2,Customer,Login,2015-04-29,16:01:11,2.0
2,Customer,Login,2015-04-29,17:06:19,2.0
2,Customer,Login,2015-04-29,17:30:20,2.0
2,Customer,Login,2015-04-29,17:18:29,2.0
2,Customer,Login,2015-04-29,17:06:31,2.0
2,Customer,Login,2015-04-29,17:13:51,2.0
2,Customer,Login,2015-04-29,17:29:54,2.0
2,Customer,Login,2015-04-29,17:19:55,2.0
2,Customer,Login,2015-04-29,18:37:02,2.0
2,Customer,Login,2015-04-29,18:03:06,2.0
2,Customer,Login,2015-04-29,18:43:07,2.0
2,Customer,Login,2015-04-29,18:51:12,2.0
2,Customer,Logout,2015-04-29,18:55:13,0
60,Customer,Login,2015-04-29,18:13:14,2.0
