6,Customer,Login,2016-04-11,11:14:43,1.3.0
66,Merchant,Login,2016-04-11,12:40:44,1.3.0
6,Customer,Login,2016-04-11,13:16:50,1.3.0
66,Merchant,Login,2016-04-11,14:14:28,1.3.0
66,Merchant,Login,2016-04-11,14:07:42,1.3.0
66,Merchant,Login,2016-04-11,14:50:46,1.3.0
171,Customer,Login,2016-04-11,14:34:56,1.3.0
172,Customer,Login,2016-04-11,15:20:20,1.3.0
172,Customer,Login,2016-04-11,15:42:23,1.3.0
172,Customer,Login,2016-04-11,15:31:39,1.3.0
172,Customer,Login,2016-04-11,15:58:59,1.3.0
171,Customer,Login,2016-04-11,16:40:00,1.3.0
173,Customer,Login,2016-04-11,16:13:02,1.3.0
173,Customer,Login,2016-04-11,16:51:08,1.3.0
173,Customer,Login,2016-04-11,16:48:53,1.3.0
173,Customer,Login,2016-04-11,16:07:56,1.3.0
173,Customer,Login,2016-04-11,17:14:01,1.3.0
173,Customer,Login,2016-04-11,17:19:23,1.3.0
173,Customer,Login,2016-04-11,17:44:28,1.3.0
173,Customer,Login,2016-04-11,17:36:35,1.3.0
173,Customer,Login,2016-04-11,17:37:38,1.3.0
173,Customer,Login,2016-04-11,17:17:49,1.3.0
66,Merchant,Login,2016-04-11,17:34:49,1.3.0
173,Customer,Login,2016-04-11,17:17:56,1.3.0
173,Customer,Login,2016-04-11,17:51:58,1.3.0
173,Customer,Login,2016-04-11,18:01:06,1.3.0
