157,Merchant,Login,2016-01-19,05:06:48,1.2.0
11,Customer,Login,2016-01-19,05:33:49,1.2.0
11,Customer,Login,2016-01-19,05:04:57,1.2.0
11,Customer,Login,2016-01-19,05:40:57,1.2.0
11,Customer,Login,2016-01-19,05:10:58,1.2.0
11,Customer,Login,2016-01-19,05:37:58,1.2.0
11,Customer,Login,2016-01-19,06:18:00,1.2.0
11,Customer,Login,2016-01-19,06:11:05,1.2.0
11,Customer,Login,2016-01-19,06:51:06,1.2.0
160,Merchant,Login,2016-01-19,06:09:09,1.2.0
11,Customer,Login,2016-01-19,06:18:10,1.2.0
160,Merchant,Login,2016-01-19,06:41:11,1.2.0
11,Customer,Login,2016-01-19,06:24:12,1.2.0
11,Customer,Login,2016-01-19,09:19:04,1.2.0
160,Merchant,Login,2016-01-19,09:38:07,1.2.0
157,Merchant,Login,2016-01-19,11:22:08,1.2.0
156,Customer,Login,2016-01-19,11:59:08,1.2.0
156,Customer,Login,2016-01-19,11:14:13,1.2.0
20,Customer,Login,2016-01-19,11:02:19,1.2.0
156,Customer,Login,2016-01-19,11:29:37,1.2.0
20,Customer,Login,2016-01-19,11:25:49,1.2.0
20,Customer,Login,2016-01-19,11:37:58,1.2.0
156,Customer,Login,2016-01-19,12:04:09,1.2.0
160,Merchant,Login,2016-01-19,12:54:09,1.2.0
156,Customer,Login,2016-01-19,12:25:11,1.2.0
20,Customer,Login,2016-01-19,12:35:15,1.2.0
4,Merchant,Login,2016-01-19,12:20:27,1.2.0
156,Customer,Login,2016-01-19,12:24:28,1.2.0
4,Merchant,Login,2016-01-19,12:48:28,1.2.0
4,Merchant,Login,2016-01-19,12:10:31,1.2.0
156,Customer,Login,2016-01-19,12:10:33,1.2.0
20,Customer,Login,2016-01-19,12:07:35,1.2.0
20,Customer,Login,2016-01-19,12:11:36,1.2.0
4,Merchant,Login,2016-01-19,12:39:38,1.2.0
11,Customer,Login,2016-01-19,14:51:12,1.2.1
160,Merchant,Login,2016-01-19,14:58:13,1.2.1
160,Merchant,Login,2016-01-19,14:23:34,1.2.1
160,Merchant,Login,2016-01-19,15:44:56,1.2.1
11,Customer,Login,2016-01-19,15:13:58,1.2.1
