4,Merchant,Login,2015-08-26,10:39:42,1.0
4,Merchant,Login,2015-08-26,10:07:44,1.0
4,Merchant,Login,2015-08-26,10:04:46,1.0
4,Merchant,Login,2015-08-26,10:32:46,1.0
4,Merchant,Login,2015-08-26,10:08:47,1.0
4,Merchant,Login,2015-08-26,10:49:47,1.0
4,Merchant,Login,2015-08-26,10:41:55,2.2
4,Merchant,Login,2015-08-26,11:59:04,1.0
4,Merchant,Login,2015-08-26,11:23:07,1.0
4,Merchant,Login,2015-08-26,11:12:08,1.0
4,Merchant,Login,2015-08-26,11:13:09,1.0
4,Merchant,Login,2015-08-26,11:11:14,1.0
4,Merchant,Login,2015-08-26,11:05:17,1.0
4,Merchant,Login,2015-08-26,11:59:17,1.0
4,Merchant,Login,2015-08-26,11:00:19,1.0
4,Merchant,Login,2015-08-26,11:53:19,1.0
4,Merchant,Login,2015-08-26,11:17:20,1.0
4,Merchant,Login,2015-08-26,11:23:21,1.0
4,Merchant,Login,2015-08-26,11:48:21,1.0
4,Merchant,Login,2015-08-26,11:11:24,1.0
4,Merchant,Login,2015-08-26,11:09:25,1.0
4,Merchant,Login,2015-08-26,11:24:26,1.0
4,Merchant,Login,2015-08-26,11:30:31,1.0
4,Merchant,Login,2015-08-26,11:56:37,1.0
4,Merchant,Login,2015-08-26,11:07:40,1.0
4,Merchant,Login,2015-08-26,11:53:42,1.0
4,Merchant,Login,2015-08-26,11:02:45,1.0
4,Merchant,Login,2015-08-26,11:03:46,1.0
4,Merchant,Login,2015-08-26,11:33:47,1.0
4,Merchant,Login,2015-08-26,11:39:48,1.0
4,Merchant,Login,2015-08-26,11:04:55,1.0
4,Merchant,Login,2015-08-26,11:52:56,2.2
4,Merchant,Login,2015-08-26,11:44:59,1.0
4,Merchant,Login,2015-08-26,12:04:01,1.0
4,Merchant,Login,2015-08-26,12:03:12,1.0
4,Merchant,Login,2015-08-26,12:47:12,1.0
4,Merchant,Login,2015-08-26,12:19:14,1.0
4,Merchant,Login,2015-08-26,12:32:15,1.0
4,Merchant,Login,2015-08-26,12:42:26,1.0
4,Merchant,Login,2015-08-26,12:13:34,1.0
4,Merchant,Login,2015-08-26,12:31:35,1.0
4,Merchant,Login,2015-08-26,12:58:35,1.0
4,Merchant,Login,2015-08-26,12:35:36,1.0
4,Merchant,Login,2015-08-26,12:56:36,1.0
4,Merchant,Login,2015-08-26,12:22:37,1.0
2,Customer,Login,2015-08-26,12:38:44,1.0
4,Merchant,Login,2015-08-26,12:12:51,2.2
2,Customer,Login,2015-08-26,14:10:32,1.0
4,Merchant,Login,2015-08-26,14:50:32,1.0
4,Merchant,Login,2015-08-26,14:51:33,2.2
2,Customer,Login,2015-08-26,14:06:37,1.0
2,Customer,Login,2015-08-26,14:26:42,1.0
2,Customer,Login,2015-08-26,14:17:45,1.0
2,Customer,Login,2015-08-26,14:18:46,1.0
2,Customer,Login,2015-08-26,14:44:47,1.0
4,Merchant,Login,2015-08-26,14:46:51,1.0
2,Customer,Login,2015-08-26,14:15:52,1.0
4,Merchant,Login,2015-08-26,14:46:57,1.0
4,Merchant,Login,2015-08-26,14:29:59,1.0
2,Customer,Login,2015-08-26,15:04:01,1.0
2,Customer,Login,2015-08-26,15:48:12,1.0
2,Customer,Login,2015-08-26,15:49:13,1.0
2,Customer,Login,2015-08-26,15:28:15,1.0
2,Customer,Login,2015-08-26,15:58:30,1.0
2,Customer,Login,2015-08-26,15:30:38,1.0
2,Customer,Login,2015-08-26,15:23:39,1.0
2,Customer,Login,2015-08-26,15:54:40,1.0
2,Customer,Login,2015-08-26,15:14:44,1.0
2,Customer,Login,2015-08-26,15:12:48,1.0
