6,Customer,Login,2016-03-16,09:58:52,1.2.8
6,Customer,Login,2016-03-16,10:53:48,1.2.8
11,Customer,Login,2016-03-16,11:11:23,1.2.8
6,Customer,Login,2016-03-16,11:11:37,1.2.8
166,Merchant,Login,2016-03-16,11:33:39,1.2.8
161,Customer,Login,2016-03-16,11:13:48,1.2.8
161,Customer,Login,2016-03-16,11:50:50,1.2.8
20,Customer,Login,2016-03-16,11:35:54,1.2.8
20,Customer,Login,2016-03-16,11:15:57,1.2.8
20,Customer,Login,2016-03-16,12:30:29,1.2.8
20,Customer,Login,2016-03-16,12:05:36,1.2.8
6,Customer,Login,2016-03-16,14:16:27,1.2.8
20,Customer,Login,2016-03-16,14:27:29,1.2.8
20,Customer,Login,2016-03-16,14:31:44,1.2.8
20,Customer,Login,2016-03-16,14:01:51,1.2.8
20,Customer,Login,2016-03-16,14:26:54,1.2.8
20,Customer,Login,2016-03-16,15:24:02,1.2.8
20,Customer,Login,2016-03-16,15:38:07,1.2.8
20,Customer,Login,2016-03-16,15:52:27,1.2.8
20,Customer,Login,2016-03-16,15:58:29,1.2.8
6,Customer,Login,2016-03-16,16:09:51,1.2.9
6,Customer,Login,2016-03-16,16:58:58,1.2.9
6,Customer,Login,2016-03-16,17:46:19,1.2.9
6,Customer,Login,2016-03-16,17:59:29,1.2.9
6,Customer,Login,2016-03-16,17:27:36,1.2.9
6,Customer,Login,2016-03-16,17:07:45,1.2.9
6,Customer,Login,2016-03-16,17:09:55,1.2.9
6,Customer,Login,2016-03-16,18:19:32,1.2.9
6,Customer,Login,2016-03-16,18:37:41,1.2.9
6,Customer,Login,2016-03-16,18:51:45,1.2.9
6,Customer,Login,2016-03-16,18:09:48,1.2.9
6,Customer,Login,2016-03-16,19:00:05,1.2.9
6,Customer,Login,2016-03-16,19:39:14,1.2.9
